Alignment_name	No_of_taxa	Alignment_length	Total_matrix_cells	Undetermined_characters	Missing_percent	No_variable_sites	Proportion_variable_sites	Parsimony_informative_sites	Proportion_parsimony_informative	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
HOG0020937	28	481	13468	587	4.358	131	0.272	63	0.131	648	320	660	918	636	469	380	918	1101	1115	379	523	509	788	548	896	839	716	158	360	0	0	0	0	0	0	587	0
HOG0020938	28	1035	28980	178	0.614	598	0.578	444	0.429	1369	677	1897	1961	983	1165	870	1413	1935	2724	678	1359	1384	1243	1600	3379	1511	1495	384	775	0	0	0	0	0	0	178	0
HOG0020941	26	199	5174	199	3.846	134	0.673	103	0.518	313	112	146	388	334	286	87	159	422	363	83	212	319	237	427	455	152	194	132	154	0	0	0	2	0	0	197	0
HOG0020942	28	387	10836	47	0.434	138	0.357	94	0.243	657	203	440	671	510	624	329	979	454	1035	329	313	457	417	686	697	777	899	141	171	0	0	0	0	0	0	47	0
HOG0020943	29	162	4698	138	2.937	138	0.852	124	0.765	338	37	254	731	111	295	148	84	160	664	44	111	129	332	240	344	177	181	114	66	0	0	0	0	0	0	138	0
HOG0020946	28	318	8904	231	2.594	152	0.478	103	0.324	687	115	446	644	413	480	185	451	620	996	256	180	294	270	584	506	419	650	208	269	0	0	0	1	0	0	230	0
HOG0020947	28	234	6552	70	1.068	35	0.15	25	0.107	503	140	518	559	85	406	274	168	455	540	228	306	222	224	323	620	185	392	28	306	0	0	0	0	0	0	70	0
HOG0020948	26	138	3588	42	1.171	104	0.754	74	0.536	94	35	180	169	212	223	81	147	284	331	119	57	418	203	221	164	185	168	81	174	0	0	0	0	0	0	42	0
HOG0020949	27	185	4995	71	1.421	120	0.649	97	0.524	130	95	205	426	172	353	95	187	515	399	91	92	385	253	378	355	257	175	115	246	0	0	0	0	0	0	71	0
HOG0020950	28	130	3640	46	1.264	67	0.515	40	0.308	262	147	202	382	33	303	148	87	352	108	58	141	188	119	246	390	243	129	28	28	0	0	0	0	0	0	46	0
HOG0020953	27	222	5994	381	6.356	164	0.739	122	0.55	448	93	283	420	75	363	130	175	282	521	136	154	589	376	393	355	234	414	110	62	0	0	0	0	0	0	381	0
HOG0020954	28	322	9016	543	6.023	201	0.624	149	0.463	542	83	494	389	278	319	135	482	531	1031	226	484	548	302	317	671	533	636	198	274	0	0	0	1	0	0	542	0
HOG0020957	21	114	2394	5	0.209	65	0.57	43	0.377	161	1	132	173	140	160	59	31	153	274	84	68	108	132	220	218	43	90	60	82	0	0	0	0	0	0	5	0
HOG0020960	27	449	12123	307	2.532	341	0.759	281	0.626	627	352	609	1053	360	576	451	408	1344	784	307	619	542	598	496	1211	552	488	47	392	0	0	0	0	0	0	307	0
HOG0020961	29	175	5075	9	0.177	97	0.554	24	0.137	162	73	147	519	299	206	58	135	347	771	124	284	200	286	227	347	259	255	222	145	0	0	0	0	0	0	9	0
HOG0020964	28	154	4312	178	4.128	95	0.617	52	0.338	372	67	203	385	147	427	28	177	334	350	62	41	308	162	93	282	271	286	57	82	0	0	0	0	0	0	178	0
HOG0020965	28	360	10080	290	2.877	96	0.267	68	0.189	560	271	402	564	741	551	266	815	638	916	163	405	268	245	467	670	719	692	146	291	0	0	0	0	0	0	290	0
HOG0020968	27	1204	32508	569	1.75	859	0.713	685	0.569	2205	838	1286	2552	1027	1156	1491	1189	2192	2542	453	1890	2687	1640	1440	3453	1732	1367	188	611	0	0	0	1	0	0	568	0
HOG0020969	29	239	6931	66	0.952	162	0.678	127	0.531	464	258	281	675	411	413	186	391	460	573	195	219	279	264	383	503	234	347	74	255	0	0	0	0	0	0	66	0
HOG0020975	28	230	6440	302	4.689	165	0.717	116	0.504	473	106	156	143	419	368	253	314	84	1023	274	229	254	135	382	408	269	501	180	167	0	0	0	0	0	0	302	0
HOG0020976	28	460	12880	907	7.042	363	0.789	298	0.648	1336	392	213	427	479	935	214	370	269	1783	154	289	869	370	833	985	458	989	324	284	0	0	0	1	0	0	906	0
HOG0020977	28	196	5488	33	0.601	117	0.597	75	0.383	368	170	103	112	494	321	106	470	199	808	161	214	51	94	283	530	372	387	158	54	0	0	0	1	0	0	32	0
HOG0020980	28	146	4088	71	1.737	93	0.637	26	0.178	440	31	197	212	69	100	85	192	163	467	106	101	362	338	171	481	159	205	35	103	0	0	0	0	0	0	71	0
HOG0020984	28	537	15036	278	1.849	328	0.611	172	0.32	882	355	1327	686	506	1220	494	642	581	1169	199	429	501	748	1235	1401	678	834	316	555	0	0	0	0	0	0	278	0
HOG0020987	27	162	4374	94	2.149	69	0.426	46	0.284	266	130	146	374	233	165	114	128	643	217	146	152	145	263	449	149	95	323	63	79	0	0	0	0	0	0	94	0
HOG0020988	29	190	5510	154	2.795	133	0.7	79	0.416	231	101	315	292	169	118	193	255	447	676	97	319	352	246	251	337	303	291	145	218	0	0	0	0	0	0	154	0
HOG0020989	28	230	6440	218	3.385	192	0.835	157	0.683	382	106	243	323	293	389	185	268	385	733	170	199	339	296	267	469	342	420	94	319	0	0	0	0	0	0	218	0
HOG0020991	27	161	4347	72	1.656	102	0.634	66	0.41	426	98	104	142	168	268	99	289	73	569	125	215	191	55	178	436	146	431	163	99	0	0	0	0	0	0	72	0
HOG0020993	28	432	12096	172	1.422	265	0.613	195	0.451	895	248	520	828	452	894	402	550	489	1635	211	391	491	672	744	757	609	615	239	282	0	0	0	0	0	0	172	0
HOG0020995	28	380	10640	92	0.865	104	0.274	57	0.15	976	429	163	257	808	661	403	545	440	1494	403	280	459	313	464	606	638	678	223	308	0	0	0	7	0	0	85	0
HOG0020996	27	249	6723	333	4.953	148	0.594	111	0.446	735	103	244	307	213	412	146	252	365	317	41	104	724	326	487	688	269	340	151	166	0	0	0	0	0	0	333	0
HOG0020998	29	285	8265	385	4.658	248	0.87	225	0.789	511	232	251	436	262	419	151	580	475	653	206	478	330	222	225	755	670	557	138	329	0	0	0	0	0	0	385	0
HOG0021000	28	176	4928	267	5.418	93	0.528	28	0.159	546	60	169	275	309	473	132	356	203	609	145	120	165	161	154	286	209	205	31	53	0	0	0	0	0	0	267	0
HOG0021001	28	424	11872	521	4.388	208	0.491	135	0.318	1071	116	652	629	268	1104	309	256	741	874	222	281	1033	200	468	2115	410	256	107	239	0	0	0	2	0	0	519	0
HOG0021002	29	248	7192	668	9.288	179	0.722	141	0.569	705	282	162	511	169	611	73	168	298	626	88	160	659	156	626	686	135	282	62	65	0	0	0	0	0	0	668	0
HOG0021003	27	473	12771	29	0.227	147	0.311	99	0.209	2203	248	395	737	244	1233	331	216	431	1182	217	245	1161	465	784	1319	496	540	54	241	0	0	0	1	0	0	28	0
HOG0021004	27	634	17118	418	2.442	425	0.67	337	0.532	1189	694	260	732	694	1272	509	835	445	2624	406	561	1122	636	545	1635	889	1047	364	241	0	0	0	0	0	0	418	0
HOG0021006	27	467	12609	1077	8.542	342	0.732	257	0.55	910	378	430	426	434	810	405	618	376	1029	212	475	524	411	613	1329	703	970	125	354	0	0	0	0	0	0	1077	0
HOG0021007	28	279	7812	132	1.69	177	0.634	142	0.509	324	202	413	382	339	195	253	512	508	1008	195	566	384	308	198	742	403	393	85	270	0	0	0	0	0	0	132	0
HOG0021008	27	143	3861	239	6.19	108	0.755	66	0.462	173	43	113	389	169	267	32	224	124	452	110	73	216	308	240	148	118	248	80	95	0	0	0	0	0	0	239	0
HOG0021009	28	390	10920	650	5.952	236	0.605	173	0.444	1286	217	369	839	212	830	348	334	259	900	230	286	783	555	661	728	383	590	137	323	0	0	0	0	0	0	650	0
HOG0021010	27	277	7479	611	8.17	103	0.372	60	0.217	588	187	571	365	423	559	174	356	272	382	129	169	446	149	426	492	294	434	129	323	0	0	0	0	0	0	611	0
HOG0021011	28	351	9828	159	1.618	246	0.701	194	0.553	949	353	313	254	459	605	259	424	160	1772	210	128	406	368	584	573	531	802	233	286	0	0	0	0	0	0	159	0
HOG0021012	28	431	12068	49	0.406	166	0.385	113	0.262	801	417	474	397	649	801	209	768	456	1141	358	510	528	432	738	1062	659	944	315	360	0	0	0	0	0	0	49	0
HOG0021013	29	435	12615	327	2.592	290	0.667	241	0.554	739	288	572	816	493	527	474	393	864	1390	276	441	817	567	807	910	550	847	221	296	0	0	0	2	0	0	325	0
HOG0021014	28	373	10444	413	3.954	329	0.882	266	0.713	499	515	422	610	249	631	263	333	663	1144	203	430	482	614	424	923	649	555	229	193	0	0	0	1	0	0	412	0
HOG0021015	28	814	22792	171	0.75	526	0.646	410	0.504	1589	530	847	1557	891	1398	479	879	1026	3369	306	552	1599	1406	1165	1728	773	1572	477	478	0	0	0	0	0	0	171	0
HOG0021017	27	172	4644	81	1.744	156	0.907	125	0.727	205	184	287	252	223	177	116	147	385	612	142	336	140	150	219	201	290	255	37	205	0	0	0	0	0	0	81	0
HOG0021020	28	260	7280	511	7.019	203	0.781	141	0.542	316	172	214	308	385	441	217	198	362	753	238	305	340	394	328	604	324	488	89	293	0	0	0	1	0	0	510	0
HOG0021024	28	398	11144	590	5.294	362	0.91	327	0.822	791	184	438	710	312	685	160	469	536	904	214	404	592	367	626	902	881	886	170	323	0	0	0	1	0	0	589	0
HOG0021026	27	151	4077	104	2.551	106	0.702	71	0.47	371	55	225	323	122	210	72	32	182	254	65	111	404	197	523	452	141	109	64	61	0	0	0	1	0	0	103	0
HOG0021030	29	298	8642	255	2.951	172	0.577	113	0.379	857	2	321	824	107	907	130	92	148	1235	147	245	678	476	860	490	208	344	58	258	0	0	0	0	0	0	255	0
HOG0021040	28	186	5208	53	1.018	134	0.72	90	0.484	507	108	64	97	421	409	92	444	159	641	59	122	216	129	123	536	218	372	152	286	0	0	0	0	0	0	53	0
HOG0021041	27	285	7695	29	0.377	176	0.618	115	0.404	532	35	254	707	371	380	251	281	523	937	197	338	325	426	396	486	443	359	55	370	0	0	0	0	0	0	29	0
HOG0021042	28	148	4144	64	1.544	83	0.561	64	0.432	475	140	155	331	171	192	136	98	284	308	139	161	181	238	344	261	166	109	56	135	0	0	0	0	0	0	64	0
HOG0021043	27	264	7128	217	3.044	208	0.788	170	0.644	319	114	492	486	129	335	115	314	455	826	186	197	440	410	520	597	302	529	39	106	0	0	0	0	0	0	217	0
HOG0021045	27	240	6480	239	3.688	160	0.667	111	0.463	617	78	82	181	381	466	151	387	209	1051	163	178	232	233	173	535	402	476	58	188	0	0	0	0	0	0	239	0
HOG0021053	29	365	10585	323	3.051	142	0.389	78	0.214	611	306	533	427	203	730	243	359	588	947	113	555	581	431	573	903	694	752	309	404	0	0	0	1	0	0	322	0
HOG0021054	28	130	3640	0	0.0	75	0.577	63	0.485	281	29	133	215	251	336	7	48	291	388	72	42	305	126	304	229	203	242	29	109	0	0	0	0	0	0	0	0
HOG0021064	27	193	5211	76	1.458	84	0.435	47	0.244	664	162	220	233	324	708	18	147	299	353	160	86	315	93	268	332	208	348	28	169	0	0	0	0	0	0	76	0
HOG0021068	29	1225	35525	819	2.305	795	0.649	650	0.531	2544	1228	1242	1440	2276	2121	472	1874	1106	4206	890	1495	1757	1598	1348	2952	1921	2658	408	1170	0	0	0	0	0	0	819	0
HOG0021071	29	241	6989	184	2.633	197	0.817	162	0.672	661	377	253	434	381	577	159	187	245	600	150	284	351	196	418	421	395	400	137	179	0	0	0	0	0	0	184	0
HOG0021072	30	444	13320	164	1.231	210	0.473	147	0.331	855	478	426	376	1029	795	229	959	418	1615	311	498	569	328	315	1248	849	982	389	487	0	0	0	0	0	0	164	0
HOG0021075	29	479	13891	391	2.815	188	0.392	120	0.251	844	339	775	493	592	871	318	446	637	1367	269	472	1104	536	805	1676	615	693	301	347	0	0	0	0	0	0	391	0
HOG0021078	29	544	15776	542	3.436	220	0.404	110	0.202	920	164	692	1201	509	767	309	731	928	1812	342	743	566	766	1031	1198	724	1168	58	605	0	0	0	0	0	0	542	0
HOG0021085	28	506	14168	207	1.461	359	0.709	301	0.595	836	261	493	1367	382	546	339	297	1042	1306	316	341	1148	1133	1432	1140	575	562	247	198	0	0	0	0	0	0	207	0
HOG0021087	30	176	5280	15	0.284	54	0.307	29	0.165	318	89	449	278	188	421	112	412	305	823	94	223	76	173	226	387	310	143	150	88	0	0	0	0	0	0	15	0
HOG0021088	29	368	10672	237	2.221	311	0.845	222	0.603	986	250	420	817	432	438	519	489	588	1314	213	354	426	561	456	686	391	596	102	397	0	0	0	3	0	0	234	0
HOG0021089	28	134	3752	0	0.0	43	0.321	32	0.239	214	4	168	308	51	178	12	275	328	267	0	107	511	265	424	371	102	138	0	29	0	0	0	0	0	0	0	0
HOG0021091	26	733	19058	283	1.485	535	0.73	446	0.608	987	512	710	1275	682	1146	635	1099	1542	1454	430	1244	976	945	593	1846	936	1074	151	538	0	0	0	1	0	0	282	0
HOG0021097	28	172	4816	14	0.291	114	0.663	87	0.506	459	87	155	172	146	118	216	117	141	429	25	146	711	283	401	393	432	114	84	173	0	0	0	0	0	0	14	0
HOG0021098	28	587	16436	632	3.845	294	0.501	195	0.332	1230	402	863	815	550	930	614	890	816	2258	251	852	632	648	789	998	688	873	146	559	0	0	0	0	0	0	632	0
HOG0021103	28	316	8848	134	1.514	134	0.424	98	0.31	720	216	337	499	531	495	130	546	503	795	306	320	436	286	458	581	590	757	0	208	0	0	0	0	0	0	134	0
HOG0021108	26	453	11778	304	2.581	322	0.711	249	0.55	1148	282	704	509	622	1008	529	359	324	985	100	229	923	473	788	701	442	635	285	428	0	0	0	0	0	0	304	0
HOG0021112	24	106	2544	20	0.786	23	0.217	16	0.151	301	62	94	60	180	129	59	149	194	230	130	107	96	72	171	133	98	79	72	108	0	0	0	0	0	0	20	0
HOG0021114	29	391	11339	443	3.907	251	0.642	182	0.465	570	345	371	609	859	551	215	802	790	1281	316	527	449	290	478	824	515	596	169	339	0	0	0	0	0	0	443	0
HOG0021116	28	180	5040	69	1.369	130	0.722	89	0.494	328	197	174	362	188	418	92	114	119	754	28	102	452	171	361	408	221	275	58	149	0	0	0	2	0	0	67	0
HOG0021117	28	243	6804	183	2.69	147	0.605	108	0.444	690	231	238	521	279	539	95	34	140	766	59	129	560	285	592	540	240	461	89	133	0	0	0	1	0	0	182	0
HOG0021119	28	151	4228	135	3.193	131	0.868	107	0.709	173	174	200	221	277	321	48	307	251	440	60	129	106	70	141	294	324	268	115	174	0	0	0	1	0	0	134	0
HOG0021120	28	368	10304	304	2.95	217	0.59	170	0.462	689	225	100	252	416	518	217	405	198	1877	207	293	544	504	552	1123	635	766	218	261	0	0	0	0	0	0	304	0
HOG0021121	27	600	16200	238	1.469	375	0.625	279	0.465	1027	99	914	1773	283	725	178	603	2338	1386	277	823	1065	666	813	1348	886	617	36	105	0	0	0	0	0	0	238	0
HOG0021123	29	208	6032	35	0.58	161	0.774	143	0.688	397	169	340	444	163	325	166	476	345	738	249	285	230	154	173	296	244	320	109	374	0	0	0	0	0	0	35	0
HOG0021124	28	188	5264	292	5.547	153	0.814	130	0.691	253	93	238	583	174	217	68	270	264	536	176	228	269	150	116	488	434	317	34	64	0	0	0	0	0	0	292	0
HOG0021125	27	147	3969	44	1.109	92	0.626	71	0.483	476	72	144	139	133	296	59	66	282	380	31	67	227	83	574	327	88	337	89	55	0	0	0	0	0	0	44	0
HOG0021127	28	327	9156	466	5.09	126	0.385	58	0.177	1335	407	156	401	237	882	214	287	483	604	214	483	726	192	444	802	369	322	57	75	0	0	0	2	0	0	464	0
HOG0021129	28	163	4564	91	1.994	132	0.81	92	0.564	195	69	264	352	250	261	113	226	262	469	173	206	237	178	264	517	123	159	26	129	0	0	0	0	0	0	91	0
HOG0021130	26	399	10374	53	0.511	131	0.328	95	0.238	820	131	793	1018	339	670	223	260	807	707	332	242	659	345	444	1528	314	302	104	283	0	0	0	0	0	0	53	0
HOG0021133	29	451	13079	55	0.421	24	0.053	10	0.022	995	116	723	1217	377	1033	174	1192	828	1044	430	221	316	549	899	698	1064	861	28	259	0	0	0	0	0	0	55	0
HOG0021135	28	233	6524	56	0.858	176	0.755	143	0.614	523	129	364	631	244	553	141	188	298	647	104	81	350	303	496	286	277	544	104	205	0	0	0	0	0	0	56	0
HOG0021142	28	422	11816	477	4.037	247	0.585	170	0.403	726	475	524	750	540	691	387	437	652	1096	168	398	638	390	677	984	680	608	173	345	0	0	0	0	0	0	477	0
HOG0021150	27	226	6102	83	1.36	74	0.327	26	0.115	162	396	353	544	158	306	153	88	398	435	155	276	315	379	430	795	443	206	0	27	0	0	0	0	0	0	83	0
HOG0021152	27	143	3861	12	0.311	74	0.517	56	0.392	268	49	228	341	219	211	151	230	235	331	70	75	208	254	214	116	252	272	46	79	0	0	0	0	0	0	12	0
HOG0021154	26	291	7566	889	11.75	243	0.835	175	0.601	430	59	260	673	136	250	174	313	514	682	242	280	178	559	418	707	322	335	113	32	0	0	0	0	0	0	889	0
HOG0021155	28	188	5264	121	2.299	163	0.867	99	0.527	247	147	241	378	201	91	100	305	332	673	82	306	94	316	246	474	247	428	72	163	0	0	0	0	0	0	121	0
HOG0021156	27	282	7614	64	0.841	189	0.67	139	0.493	708	224	120	231	730	468	100	437	301	912	270	252	309	291	209	716	407	503	99	263	0	0	0	0	0	0	64	0
HOG0021157	28	224	6272	198	3.157	152	0.679	120	0.536	332	184	117	224	415	302	32	557	294	663	142	359	215	146	161	689	428	467	90	257	0	0	0	1	0	0	197	0
HOG0021168	28	136	3808	6	0.158	78	0.574	42	0.309	385	56	84	166	315	233	18	140	117	904	104	28	91	175	166	237	114	277	139	53	0	0	0	0	0	0	6	0
HOG0021170	27	151	4077	84	2.06	105	0.695	78	0.517	334	140	172	222	132	158	121	166	131	337	124	64	513	175	131	456	276	195	2	144	0	0	0	0	0	0	84	0
HOG0021171	28	383	10724	192	1.79	307	0.802	257	0.671	1158	566	234	543	409	1007	176	230	337	1116	123	215	745	409	524	1161	590	512	235	242	0	0	0	0	0	0	192	0
HOG0021172	27	358	9666	326	3.373	273	0.763	197	0.55	773	268	384	606	416	621	188	325	450	782	168	270	758	415	747	1146	295	485	29	214	0	0	0	5	0	0	321	0
HOG0021175	26	499	12974	192	1.48	317	0.635	226	0.453	553	950	807	991	408	1166	389	570	1078	814	266	664	474	386	547	761	643	671	147	497	0	0	0	2	0	0	190	0
HOG0021179	27	256	6912	467	6.756	185	0.723	157	0.613	359	160	344	439	241	390	197	261	464	617	143	392	197	477	313	391	357	191	108	404	0	0	0	1	0	0	466	0
HOG0021181	27	415	11205	92	0.821	228	0.549	167	0.402	624	403	604	560	702	647	338	838	658	672	312	284	410	375	783	823	581	915	175	409	0	0	0	0	0	0	92	0
HOG0021188	28	1307	36596	330	0.902	663	0.507	443	0.339	2716	497	1861	2910	1058	2184	670	1632	2924	2232	678	1825	2007	1690	1659	4555	2572	1723	175	698	0	0	0	0	0	0	330	0
HOG0021189	28	559	15652	689	4.402	527	0.943	479	0.857	742	446	880	1484	544	755	422	582	878	1285	442	694	981	599	753	1598	601	719	280	278	0	0	0	0	0	0	689	0
HOG0021197	26	343	8918	101	1.133	198	0.577	162	0.472	700	244	213	347	512	552	112	503	232	1162	315	222	312	315	474	624	602	643	286	447	0	0	0	0	0	0	101	0
HOG0021198	27	282	7614	72	0.946	183	0.649	140	0.496	284	405	415	551	233	354	253	349	578	524	178	333	567	386	612	514	321	450	84	151	0	0	0	0	0	0	72	0
HOG0021208	27	238	6426	177	2.754	144	0.605	97	0.408	264	69	455	450	174	835	104	264	627	285	156	170	328	183	307	196	243	276	354	509	0	0	0	0	0	0	177	0
HOG0021210	27	821	22167	1048	4.728	448	0.546	341	0.415	1507	647	886	1464	732	1272	685	929	1052	2247	369	619	1143	1044	1215	1770	1140	1542	400	456	0	0	0	0	0	0	1048	0
HOG0021213	27	286	7722	56	0.725	88	0.308	61	0.213	472	31	465	632	342	624	177	341	335	621	98	342	585	439	454	559	252	503	153	241	0	0	0	0	0	0	56	0
HOG0021218	27	199	5373	51	0.949	148	0.744	106	0.533	293	50	304	233	152	238	161	147	253	428	91	248	522	209	473	297	421	220	235	347	0	0	0	3	0	0	48	0
HOG0021219	27	544	14688	694	4.725	421	0.774	288	0.529	1402	430	738	1036	748	971	335	318	358	1584	219	380	729	549	909	799	668	1164	347	310	0	0	0	6	0	0	688	0
HOG0021221	26	279	7254	188	2.592	224	0.803	163	0.584	1033	36	361	666	105	339	208	270	469	869	258	230	116	461	394	336	308	290	15	302	0	0	0	0	0	0	188	0
HOG0021224	29	511	14819	383	2.585	145	0.284	99	0.194	1052	94	689	1170	595	1069	333	414	729	1175	202	354	1928	514	993	1296	541	712	129	447	0	0	0	0	0	0	383	0
HOG0021225	28	204	5712	258	4.517	78	0.382	58	0.284	382	82	356	484	254	157	244	367	584	647	188	286	60	108	184	365	230	346	0	130	0	0	0	0	0	0	258	0
HOG0021229	28	321	8988	940	10.458	252	0.785	177	0.551	391	130	505	1116	116	377	129	381	747	653	263	505	451	364	379	682	411	352	8	88	0	0	0	0	0	0	940	0
HOG0021231	28	282	7896	523	6.624	240	0.851	217	0.77	588	39	591	519	281	314	153	352	354	623	176	396	406	278	353	732	490	501	44	183	0	0	0	0	0	0	523	0
HOG0021236	28	297	8316	216	2.597	207	0.697	144	0.485	358	169	536	769	337	424	165	439	356	847	185	221	575	296	570	641	295	507	146	264	0	0	0	0	0	0	216	0
HOG0021237	27	176	4752	153	3.22	151	0.858	127	0.722	369	80	186	533	151	218	66	199	377	533	44	118	164	372	352	238	145	262	58	134	0	0	0	1	0	0	152	0
HOG0021238	27	142	3834	269	7.016	24	0.169	14	0.099	204	32	164	378	145	205	27	136	511	311	59	192	94	137	172	180	199	255	29	135	0	0	0	1	0	0	268	0
HOG0021241	25	284	7100	82	1.155	199	0.701	137	0.482	542	275	494	400	437	321	106	337	194	1162	50	381	395	213	323	609	212	403	65	99	0	0	0	1	0	0	81	0
HOG0021243	24	118	2832	13	0.459	63	0.534	52	0.441	73	58	119	263	170	131	72	187	151	264	63	98	220	178	215	252	139	77	1	88	0	0	0	0	0	0	13	0
HOG0021245	28	353	9884	170	1.72	185	0.524	135	0.382	688	148	493	626	203	585	318	179	388	903	296	395	1042	462	611	1108	330	404	84	451	0	0	0	1	0	0	169	0
HOG0021246	27	147	3969	7	0.176	76	0.517	48	0.327	131	385	357	326	176	68	114	175	136	400	52	147	85	137	114	622	228	173	50	86	0	0	0	0	0	0	7	0
HOG0021247	29	218	6322	31	0.49	105	0.482	71	0.326	792	0	111	405	59	599	85	91	1465	459	34	243	275	177	196	609	183	364	29	115	0	0	0	0	0	0	31	0
HOG0021250	27	496	13392	501	3.741	396	0.798	304	0.613	925	220	527	1097	367	369	227	867	1184	1705	378	370	538	686	735	848	522	874	137	315	0	0	0	0	0	0	501	0
HOG0021251	27	161	4347	139	3.198	113	0.702	95	0.59	101	59	248	489	184	81	91	221	357	454	134	309	120	296	207	414	179	181	2	81	0	0	0	0	0	0	139	0
HOG0021252	24	131	3144	82	2.608	78	0.595	62	0.473	108	67	149	139	93	171	204	159	292	307	133	85	196	116	186	211	87	173	24	162	0	0	0	0	0	0	82	0
HOG0021253	25	113	2825	12	0.425	104	0.92	69	0.611	319	48	52	242	61	244	5	57	300	285	32	53	130	93	297	178	92	199	23	103	0	0	0	0	0	0	12	0
HOG0021255	28	250	7000	124	1.771	88	0.352	36	0.144	429	399	357	588	192	333	222	336	251	516	131	205	640	279	296	695	394	349	80	184	0	0	0	0	0	0	124	0
HOG0021257	27	160	4320	60	1.389	86	0.537	48	0.3	389	113	71	192	162	208	89	229	485	214	58	270	467	318	348	199	267	97	29	55	0	0	0	0	0	0	60	0
HOG0021276	27	199	5373	157	2.922	151	0.759	112	0.563	313	91	224	475	239	182	133	428	243	656	113	187	228	372	215	357	276	245	121	118	0	0	0	0	0	0	157	0
HOG0021285	26	285	7410	271	3.657	220	0.772	171	0.6	448	3	184	339	243	675	64	311	151	836	266	368	988	591	227	514	461	385	4	81	0	0	0	0	0	0	271	0
HOG0021295	28	148	4144	13	0.314	94	0.635	68	0.459	429	70	92	260	203	201	124	130	366	501	79	94	75	118	536	219	163	218	84	169	0	0	0	0	0	0	13	0
HOG0021296	27	407	10989	275	2.503	221	0.543	153	0.376	1159	242	397	586	520	739	387	209	326	1272	151	338	611	632	895	541	271	841	184	413	0	0	0	0	0	0	275	0
HOG0021297	26	134	3484	62	1.78	56	0.418	42	0.313	125	30	188	272	189	525	112	146	252	227	89	229	130	81	104	105	277	92	52	197	0	0	0	0	0	0	62	0
HOG0021298	28	600	16800	627	3.732	367	0.612	293	0.488	1283	243	820	1144	655	930	416	575	866	1795	224	541	1115	768	1134	1162	646	1009	206	641	0	0	0	2	0	0	625	0
HOG0021300	28	344	9632	351	3.644	231	0.672	171	0.497	394	335	272	476	298	547	417	587	640	1315	120	646	454	281	350	829	493	493	74	260	0	0	0	0	0	0	351	0
HOG0021308	23	126	2898	11	0.38	82	0.651	66	0.524	175	5	181	309	119	140	59	156	218	369	133	111	116	83	125	138	166	115	22	147	0	0	0	0	0	0	11	0
HOG0021309	27	1678	45306	1275	2.814	1092	0.651	862	0.514	2130	912	2029	3589	1954	2530	1232	2697	2537	4576	1011	1511	3123	1595	1749	3628	2501	3241	348	1138	0	0	0	2	0	0	1273	0
HOG0021310	26	169	4394	163	3.71	124	0.734	87	0.515	150	28	109	121	203	531	118	30	134	126	61	98	612	275	388	556	234	129	39	289	0	0	0	1	0	0	162	0
HOG0021311	26	609	15834	865	5.463	421	0.691	298	0.489	1527	404	798	872	435	1192	150	324	1034	1343	142	269	1236	576	1305	1876	623	503	107	253	0	0	0	0	0	0	865	0
HOG0021316	26	733	19058	371	1.947	584	0.797	509	0.694	859	571	767	837	891	913	419	1061	1025	2223	531	927	796	1090	663	2113	1108	1043	246	604	0	0	0	0	0	0	371	0
HOG0021325	27	263	7101	121	1.704	248	0.943	160	0.608	303	290	143	226	194	430	265	391	463	625	201	265	399	587	444	871	406	320	12	145	0	0	0	2	0	0	119	0
HOG0021326	28	413	11564	507	4.384	313	0.758	225	0.545	835	225	382	720	445	790	221	383	383	1330	151	230	1097	314	937	1542	455	401	86	130	0	0	0	1	0	0	506	0
HOG0021328	27	183	4941	141	2.854	118	0.645	75	0.41	609	111	26	323	144	452	63	312	255	402	68	110	407	180	312	144	245	369	99	169	0	0	0	0	0	0	141	0
HOG0021329	27	283	7641	189	2.473	110	0.389	61	0.216	490	147	269	421	287	342	207	481	669	892	178	215	438	243	346	695	465	313	107	247	0	0	0	0	0	0	189	0
HOG0021330	25	246	6150	345	5.61	153	0.622	88	0.358	174	218	322	334	219	497	164	456	384	757	107	224	261	240	145	273	468	324	95	143	0	0	0	0	0	0	345	0
